"","rr","rr_lwr","rr_upr","day","rr_ci","event_vacc","event_uv"
"1",0.0661213519360179,0.0336170007225848,0.130054231129236,1,"0.07 (0.03, 0.13)",0,17
"2",0.0703870658642819,0.0372801737338985,0.132894741219455,2,"0.07 (0.04, 0.13)",1,19
"3",0.0749279755467913,0.0413091145946674,0.135907089140693,3,"0.07 (0.04, 0.14)",0,15
"4",0.0797618348002406,0.0457284962006215,0.139124415174064,4,"0.08 (0.05, 0.14)",0,14
"5",0.0849075428005927,0.050559684451432,0.142589711598374,5,"0.08 (0.05, 0.14)",0,7
"6",0.090385217974107,0.0558180408996265,0.146359268375567,6,"0.09 (0.06, 0.15)",2,16
"7",0.0962162766553386,0.0615091166277493,0.150507313402713,7,"0.1 (0.06, 0.15)",4,11
"8",0.102423516819628,0.0676235183195284,0.155132076212472,8,"0.1 (0.07, 0.16)",1,18
"9",0.109031207217459,0.0741304713695212,0.16036326125648,9,"0.11 (0.07, 0.16)",1,16
"10",0.116065182259181,0.0809707587456302,0.16637026429722,10,"0.12 (0.08, 0.17)",3,18
"11",0.123552943021067,0.0880509995187999,0.1733691816401,11,"0.12 (0.09, 0.17)",1,16
"12",0.131523764767619,0.0952430101151546,0.18162488436404,12,"0.13 (0.1, 0.18)",2,19
"13",0.14000881141049,0.102393009899531,0.191443412903013,13,"0.14 (0.1, 0.19)",4,10
"14",0.149041257351572,0.109343058525237,0.203152323453715,14,"0.15 (0.11, 0.2)",2,14
"15",0.158666017148553,0.115990709856811,0.217042425456857,15,"0.16 (0.12, 0.22)",5,17
"16",0.168973655398226,0.122454275883313,0.233165367339608,16,"0.17 (0.12, 0.23)",1,7
"17",0.180081627757561,0.129053515683076,0.251286394517537,17,"0.18 (0.13, 0.25)",3,18
"18",0.19212895024343,0.13623307268428,0.270958679814774,18,"0.19 (0.14, 0.27)",3,13
"19",0.205280109486683,0.144499458759053,0.291626859455101,19,"0.21 (0.14, 0.29)",4,15
"20",0.219729948867174,0.154363096355098,0.31277715703567,20,"0.22 (0.15, 0.31)",3,12
"21",0.235709792993963,0.166248168470731,0.334193796084065,21,"0.24 (0.17, 0.33)",3,17
"22",0.253370254723108,0.180120376386914,0.356408793198127,22,"0.25 (0.18, 0.36)",0,16
"23",0.272339609642729,0.194798287531758,0.380746996907055,23,"0.27 (0.19, 0.38)",3,7
"24",0.291955528020389,0.208724074483703,0.408376611813984,24,"0.29 (0.21, 0.41)",2,13
"25",0.31134853968157,0.220670019502168,0.43928900437195,25,"0.31 (0.22, 0.44)",4,11
"26",0.329438786904506,0.230147675871757,0.471566414503302,26,"0.33 (0.23, 0.47)",4,11
"27",0.344964116978905,0.23732508539661,0.501422939779696,27,"0.34 (0.24, 0.5)",2,1
"28",0.356547945517967,0.242560951531497,0.524101000801754,28,"0.36 (0.24, 0.52)",5,10
"29",0.363083976837875,0.245795913460626,0.536339161950811,29,"0.36 (0.25, 0.54)",6,6
"30",0.364710923533749,0.24624671159484,0.540165823467702,30,"0.36 (0.25, 0.54)",1,10
"31",0.362057202044013,0.243171820835632,0.539064999807458,31,"0.36 (0.24, 0.54)",1,2
"32",0.355898807414802,0.236544377759624,0.53547652376669,32,"0.36 (0.24, 0.54)",1,6
"33",0.347081117086244,0.227261222449508,0.530074161088347,33,"0.35 (0.23, 0.53)",4,3
"34",0.336453261282276,0.216819298178186,0.522097423885437,34,"0.34 (0.22, 0.52)",1,4
"35",0.324819422531607,0.206727646523774,0.510370330373944,35,"0.32 (0.21, 0.51)",0,5
"36",0.312901016704846,0.197822908951158,0.494922690066698,36,"0.31 (0.2, 0.49)",3,11
"37",0.301303488879935,0.189707938536365,0.478545036710832,37,"0.3 (0.19, 0.48)",1,6
"38",0.290541429323225,0.181851890333751,0.464192711982581,38,"0.29 (0.18, 0.46)",1,4
"39",0.281056231628824,0.174139863882284,0.45361586701821,39,"0.28 (0.17, 0.45)",1,1
"40",0.273233617129959,0.166957634392974,0.44715900414712,40,"0.27 (0.17, 0.45)",0,4
"41",0.267427045428954,0.161032729620658,0.444116079975367,41,"0.27 (0.16, 0.44)",1,3
"42",0.263986260094204,0.157164357756327,0.443413166403625,42,"0.26 (0.16, 0.44)",1,4
"43",0.263181970596076,0.155780557186525,0.444630260013124,43,"0.26 (0.16, 0.44)",0,6
"44",0.264912063846836,0.156309669360144,0.448970315520894,44,"0.26 (0.16, 0.45)",2,7
"45",0.269035503988431,0.158029284716056,0.458017022201677,45,"0.27 (0.16, 0.46)",1,2
"46",0.275468017874539,0.160497789207586,0.472795477410482,46,"0.28 (0.16, 0.47)",2,3
"47",0.284169829444312,0.163688298301322,0.493330878287696,47,"0.28 (0.16, 0.49)",0,6
"48",0.295135473633998,0.167976771564362,0.518553529669363,48,"0.3 (0.17, 0.52)",1,5
"49",0.308384818204789,0.173984655779315,0.5466068008884,49,"0.31 (0.17, 0.55)",1,1
"50",0.323972059485445,0.182181375405678,0.576117592116773,50,"0.32 (0.18, 0.58)",1,2
"51",0.342037350913231,0.19225532683895,0.608511354890785,51,"0.34 (0.19, 0.61)",1,2
"52",0.362762789440732,0.203636597870754,0.646233745696067,52,"0.36 (0.2, 0.65)",3,2
"53",0.386355379120382,0.215937327473891,0.69126760399173,53,"0.39 (0.22, 0.69)",0,2
"54",0.413045634418886,0.229223095734606,0.744282313986493,54,"0.41 (0.23, 0.74)",0,2
"55",0.443085729629124,0.244132509760969,0.804173782480653,55,"0.44 (0.24, 0.8)",0,1
"56",0.476746983660696,0.261780702714682,0.868236978786384,56,"0.48 (0.26, 0.87)",1,1
"57",0.514220086520785,0.283110558363535,0.933989530132273,57,"0.51 (0.28, 0.93)",0,0
"58",0.555259386021372,0.307332815860266,1.0031892783783,58,"0.56 (0.31, 1)",0,4
"59",0.599338368816313,0.332647921399518,1.07983984635811,59,"0.6 (0.33, 1.08)",1,1
"60",0.645685552969141,0.357030552240776,1.16771472552273,60,"0.65 (0.36, 1.17)",0,1
"61",0.693244424023258,0.378964958586144,1.26815902249203,61,"0.69 (0.38, 1.27)",1,1
"62",0.74064746745177,0.398041341479552,1.37814496605725,62,"0.74 (0.4, 1.38)",0,1
"63",0.786212697909549,0.41503869552343,1.48933199005613,63,"0.79 (0.42, 1.49)",1,0
"64",0.828337007848286,0.431431609342496,1.59038462577356,64,"0.83 (0.43, 1.59)",1,2
"65",0.866790710736473,0.448314559607113,1.67589055523308,65,"0.87 (0.45, 1.68)",0,1
"66",0.901892777141164,0.466084698485724,1.74519906811383,66,"0.9 (0.47, 1.75)",2,0
"67",0.934162331000343,0.484669737649471,1.80052351709058,67,"0.93 (0.48, 1.8)",0,1
"68",0.964294920484942,0.50369325787532,1.84609319091428,68,"0.96 (0.5, 1.85)",0,0
"69",0.993140740997869,0.522608738043957,1.88731733633362,69,"0.99 (0.52, 1.89)",0,0
"70",1.0216882820763,0.540834587644188,1.93006691801814,70,"1.02 (0.54, 1.93)",3,4
"71",1.0508574544693,0.557917851114804,1.97932614525083,71,"1.05 (0.56, 1.98)",1,1
"72",1.080859405933,0.573641679928682,2.03656236335387,72,"1.08 (0.57, 2.04)",0,0
"73",1.11171791228701,0.587865798839418,2.10237901054931,73,"1.11 (0.59, 2.1)",1,1
"74",1.1434574281499,0.600491889918055,2.17737310352285,74,"1.14 (0.6, 2.18)",2,2
"75",1.17610310631896,0.611465733221904,2.26213578544249,75,"1.18 (0.61, 2.26)",0,0
"76",1.20968081770315,0.620775692118317,2.35725673427314,76,"1.21 (0.62, 2.36)",3,0
"77",1.24421717182513,0.62844816787576,2.46333182241145,77,"1.24 (0.63, 2.46)",0,0
"78",1.27973953790881,0.634541027408178,2.58097304058727,78,"1.28 (0.63, 2.58)",1,0
"79",1.31627606656857,0.639136105384969,2.7108196029352,79,"1.32 (0.64, 2.71)",0,0
"80",1.35385571211809,0.642331742893885,2.8535492905534,80,"1.35 (0.64, 2.85)",1,0
"81",1.39250825551593,0.644236052037244,3.00988936516072,81,"1.39 (0.64, 3.01)",0,0
"82",1.43226432796619,0.644961294315069,3.1806266875952,82,"1.43 (0.64, 3.18)",0,0
"83",1.47315543519307,0.644619503231741,3.36661693504285,83,"1.47 (0.64, 3.37)",1,0
"84",1.51521398240816,0.643319300527872,3.56879299377672,84,"1.52 (0.64, 3.57)",0,0
"85",1.55847329999116,0.641163751699502,3.78817270993148,85,"1.56 (0.64, 3.79)",0,0
"86",1.60296766990304,0.638249064167907,4.02586622528663,86,"1.6 (0.64, 4.03)",0,1
"87",1.64873235285385,0.634663930080445,4.28308312873938,87,"1.65 (0.63, 4.28)",0,0
"88",1.69580361624606,0.630489337052853,4.56113963531179,88,"1.7 (0.63, 4.56)",0,0
"89",1.7442187629153,0.625798700982856,4.8614659764037,89,"1.74 (0.63, 4.86)",0,0
"90",1.79401616069218,0.620658207128789,5.18561415583904,90,"1.79 (0.62, 5.19)",0,0
"91",1.84523527280802,0.615127274594485,5.53526620041281,91,"1.85 (0.62, 5.54)",1,0
"92",1.89791668916802,0.609259083419989,5.91224301294403,92,"1.9 (0.61, 5.91)",0,0
"93",1.9521021585182,0.603101122385793,6.31851392054576,93,"1.95 (0.6, 6.32)",0,0
"94",2.00783462153022,0.596695729889005,6.75620700045112,94,"2.01 (0.6, 6.76)",0,0
"95",2.06515824483043,0.590080610635934,7.2276202595351,95,"2.07 (0.59, 7.23)",0,0
"96",2.1241184560015,0.583289318240953,7.73523374083522,96,"2.12 (0.58, 7.74)",0,0
"97",2.1847619795823,0.576351698865336,8.28172263016724,97,"2.18 (0.58, 8.28)",0,0
"98",2.24713687409575,0.569294294387512,8.86997143780188,98,"2.25 (0.57, 8.87)",0,0
"99",2.31129257013448,0.562140705743652,9.50308933364265,99,"2.31 (0.56, 9.5)",0,0
"100",2.37727990953308,0.554911918378465,10.18442671908,100,"2.38 (0.55, 10.18)",0,0
"101",2.44515118565918,0.547626592468824,10.9175931244991,101,"2.45 (0.55, 10.92)",0,0
"102",2.51496018485457,0.540301320916478,11.7064765280881,102,"2.51 (0.54, 11.71)",0,0
"103",2.58676222905979,0.532950858189968,12.5552641990592,103,"2.59 (0.53, 12.56)",0,0
"104",2.66061421965497,0.525588323021063,13.4684651765875,104,"2.66 (0.53, 13.47)",0,0
"105",2.73657468255333,0.518225377795125,14.4509345047021,105,"2.74 (0.52, 14.45)",0,0
"106",2.81470381458137,0.510872387258666,15.50789935297,106,"2.81 (0.51, 15.51)",0,0
"107",2.8950635311828,0.503538558930908,16.6449871632069,107,"2.9 (0.5, 16.64)",0,0
"108",2.97771751548615,0.496232067367574,17.868255973601,108,"2.98 (0.5, 17.87)",0,0
"109",3.06273126877156,0.488960164193012,19.1842270835959,109,"3.06 (0.49, 19.18)",0,0
"110",3.15017216237829,0.48172927560175,20.599920235753,110,"3.15 (0.48, 20.6)",0,0
"111",3.24010949109586,0.474545088831711,22.1228915046521,111,"3.24 (0.47, 22.12)",0,0
"112",3.33261452807847,0.467412628931576,23.7612740976785,112,"3.33 (0.47, 23.76)",0,0
"113",3.42776058132609,0.460336326984224,25.5238222885148,113,"3.43 (0.46, 25.52)",0,0
"114",3.52562305178051,0.45332008080625,27.4199587213053,114,"3.53 (0.45, 27.42)",0,0
"115",3.62627949307922,0.446367309016253,29.4598253418422,115,"3.63 (0.45, 29.46)",0,1
"116",3.72980967301229,0.439480999254491,31.6543382319023,116,"3.73 (0.44, 31.65)",0,0
"117",3.83629563673875,0.432663751239894,34.0152466442717,117,"3.84 (0.43, 34.02)",0,0
"118",3.94582177180543,0.425917815264032,36.5551965587586,118,"3.95 (0.43, 36.56)",0,0
"119",4.05847487501992,0.419245126648232,39.2877991041937,119,"4.06 (0.42, 39.29)",0,0
"120",4.17434422123708,0.412647336625572,42.2277042180128,120,"4.17 (0.41, 42.23)",0,0
"121",4.29352163410721,0.40612584005196,45.3906799434089,121,"4.29 (0.41, 45.39)",0,0
