"","label","vacc","weighted.mean","var","mean.diff","sd.pooled","smd","characteristic","levels","vacc_type","data"
"1","Thrombosis or pulmonary embolus: 1","uv",0.0191832076397309,0.0188152360969703,0.000160135428819801,0.136887645075338,0.00116983113217901,"Thrombosis or pulmonary embolus",1,"PB","Matched"
"2","Thrombosis or pulmonary embolus: 1","vacc",0.0190230722109111,0.0186612186515732,0.000160135428819801,0.136887645075338,0.00116983113217901,"Thrombosis or pulmonary embolus",1,"PB","Matched"
"3","Stroke/TIA: 1","uv",0.0359427782734351,0.034650939001665,0.0019152705653289,0.183739785027152,0.0104238206496534,"Stroke/TIA",1,"PB","Matched"
"4","Stroke/TIA: 1","vacc",0.0340275077081062,0.0328696782019832,0.0019152705653289,0.183739785027152,0.0104238206496534,"Stroke/TIA",1,"PB","Matched"
"5","Sickle cell disease: 1","uv",0.00066977278561933,0.000669325040694136,-0.00017665733814248,0.0275230793639366,-0.00641851646781768,"Sickle cell disease",1,"PB","Matched"
"6","Sickle cell disease: 1","vacc",0.00084643012376181,0.000845714754652964,-0.00017665733814248,0.0275230793639366,-0.00641851646781768,"Sickle cell disease",1,"PB","Matched"
"7","Severe mental illness: 1","uv",0.144533662754787,0.123643840226907,0.00876677926983327,0.347115417537246,0.0252560930080053,"Severe mental illness",1,"PB","Matched"
"8","Severe mental illness: 1","vacc",0.135766883484954,0.117334385957207,0.00876677926983327,0.347115417537246,0.0252560930080053,"Severe mental illness",1,"PB","Matched"
"9","Rheumatoid arthritis or SLE: 1","uv",0.013423415866625,0.0132432446042025,-0.000770175157657142,0.116694891459121,-0.00659990465758257,"Rheumatoid arthritis or SLE",1,"PB","Matched"
"10","Rheumatoid arthritis or SLE: 1","vacc",0.0141935910242821,0.0139921507811094,-0.000770175157657142,0.116694891459121,-0.00659990465758257,"Rheumatoid arthritis or SLE",1,"PB","Matched"
"11","Respiratory cancer: 1","uv",0.00273119870264884,0.00272374271799485,5.59203084767564e-05,0.0519223814389819,0.0010769981446724,"Respiratory cancer",1,"PB","Matched"
"12","Respiratory cancer: 1","vacc",0.00267527839417209,0.00266812467059541,5.59203084767564e-05,0.0519223814389819,0.0010769981446724,"Respiratory cancer",1,"PB","Matched"
"13","Pulmonary rare: 1","uv",0.00606226980532107,0.00602552634801928,-0.000205888408482602,0.0782764417651554,-0.00263027296386706,"Pulmonary rare",1,"PB","Matched"
"14","Pulmonary rare: 1","vacc",0.00626815821380367,0.00622887632280824,-0.000205888408482602,0.0782764417651554,-0.00263027296386706,"Pulmonary rare",1,"PB","Matched"
"15","Pulmonary hypertension: 1","uv",0.00172336223396549,0.00172039444308324,2.28764898314003e-05,0.0413399969337694,0.000553374250802451,"Pulmonary hypertension",1,"PB","Matched"
"16","Pulmonary hypertension: 1","vacc",0.00170048574413409,0.00169759624988489,2.28764898314003e-05,0.0413399969337694,0.000553374250802451,"Pulmonary hypertension",1,"PB","Matched"
"17","Peripheral vascular disease: 1","uv",0.0139508460488489,0.0137562374265622,0.000998940055971145,0.115196371032254,0.00867162782143071,"Peripheral vascular disease",1,"PB","Matched"
"18","Peripheral vascular disease: 1","vacc",0.0129519059928778,0.0127841703714391,0.000998940055971145,0.115196371032254,0.00867162782143071,"Peripheral vascular disease",1,"PB","Matched"
"19","Parkinson's: 1","uv",0.00255199953230287,0.00254549006577879,-6.22748889854783e-05,0.050758907445805,-0.00122687607198734,"Parkinson's",1,"PB","Matched"
"20","Parkinson's: 1","vacc",0.00261427442128835,0.00260744330440482,-6.22748889854783e-05,0.050758907445805,-0.00122687607198734,"Parkinson's",1,"PB","Matched"
"21","Neurological disorder: 1","uv",0.00461469636543413,0.00459340678072135,-0.000231306730517492,0.0686146203795912,-0.00337109976325529,"Neurological disorder",1,"PB","Matched"
"22","Neurological disorder: 1","vacc",0.00484600309595162,0.00482252547894948,-0.000231306730517492,0.0686146203795912,-0.00337109976325529,"Neurological disorder",1,"PB","Matched"
"23","Learning disability or Down's: 0","uv",0.988566838748707,0.0113024584396751,-0.000692649275450652,0.104708226328197,-0.00661504162318261,"Learning disability or Down's",0,"PB","Matched"
"24","Learning disability or Down's: 0","vacc",0.989259488024158,0.0106251668819189,-0.000692649275450652,0.104708226328197,-0.00661504162318261,"Learning disability or Down's",0,"PB","Matched"
"25","Learning disability or Down's: 1","uv",0.0112615875775577,0.0111347783742747,0.000918872341561244,0.103369567234781,0.00888919598042068,"Learning disability or Down's",1,"PB","Matched"
"26","Learning disability or Down's: 1","vacc",0.0103427152359964,0.0102357564863372,0.000918872341561244,0.103369567234781,0.00888919598042068,"Learning disability or Down's",1,"PB","Matched"
"27","Learning disability or Down's: 2","uv",0.000171573673735502,0.000171544454225338,-0.000226223066110514,0.0168698467270842,-0.0134099064307038,"Learning disability or Down's",2,"PB","Matched"
"28","Learning disability or Down's: 2","vacc",0.000397796739846016,0.000397639002965287,-0.000226223066110514,0.0168698467270842,-0.0134099064307038,"Learning disability or Down's",2,"PB","Matched"
"29","Kidney disease: 0","uv",0.955763223246581,0.04227993807024,-0.000409234984761753,0.205166614830355,-0.00199464705844142,"Kidney disease",0,"PB","Matched"
"30","Kidney disease: 0","vacc",0.956172458231342,0.0419067416116547,-0.000409234984761753,0.205166614830355,-0.00199464705844142,"Kidney disease",0,"PB","Matched"
"31","Kidney disease: 3","uv",0.0419821715889247,0.0402197199735853,0.000726964010197832,0.199716030489017,0.00363998827944765,"Kidney disease",3,"PB","Matched"
"32","Kidney disease: 3","vacc",0.0412552075787269,0.0395532656949949,0.000726964010197832,0.199716030489017,0.00363998827944765,"Kidney disease",3,"PB","Matched"
"33","Kidney disease: 5","uv",0.00105613128054965,0.00105501720812177,-0.000247828639840169,0.0343313156762262,-0.00721873411952535,"Kidney disease",5,"PB","Matched"
"34","Kidney disease: 5","vacc",0.00130395992038982,0.00130226126399961,-0.000247828639840169,0.0343313156762262,-0.00721873411952535,"Kidney disease",5,"PB","Matched"
"35","Kidney disease: 4","uv",0.00119847388394503,0.00119703906564398,-6.99003855959453e-05,0.0350984769743515,-0.0019915503925434,"Kidney disease",4,"PB","Matched"
"36","Kidney disease: 4","vacc",0.00126837426954097,0.00126676710619419,-6.99003855959453e-05,0.0350984769743515,-0.0019915503925434,"Kidney disease",4,"PB","Matched"
"37","Heart failure: 1","uv",0.0126557825411713,0.0124956295902559,0.000632916218668742,0.110394659504746,0.0057332141020964,"Heart failure",1,"PB","Matched"
"38","Heart failure: 1","vacc",0.0120228663225026,0.0118783321040819,0.000632916218668742,0.110394659504746,0.0057332141020964,"Heart failure",1,"PB","Matched"
"39","Fracture: 1","uv",0.0473937323501526,0.0451476238634747,0.00242490792212843,0.209874138119137,0.0115541054455785,"Fracture",1,"PB","Matched"
